,facility_id,place_id,facility_available_name,place_name,facility_is_available
31550,257380,26431,경보 및 피난설비,안골어린이공원,
31552,257382,26431,주출입구 접근로,안골어린이공원,
31553,257386,26432,자동 출입구(문),안국빌딩,
31554,257383,26432,장애인 전용 주차구역,안국빌딩,
31555,257384,26432,주출입구 높이차이 제거,안국빌딩,
31556,257385,26432,주출입구 접근로,안국빌딩,
31557,257411,26435,자동 출입구(문),안단테빌딩,
31558,257410,26435,주출입구 접근로,안단테빌딩,
31559,257408,26435,장애인 전용 주차구역,안단테빌딩,
31560,257409,26435,주출입구 높이차이 제거,안단테빌딩,
31561,257430,26439,주출입구 접근로,안말어린이공원공영주차장내 경로당,
31563,257431,26439,자동 출입구(문),안말어린이공원공영주차장내 경로당,
31565,257428,26439,장애인 전용 주차구역,안말어린이공원공영주차장내 경로당,
31567,257429,26439,주출입구 높이차이 제거,안말어린이공원공영주차장내 경로당,
31568,257433,26440,장애인용 승강기,안석빌딩,
31571,257436,26440,장애인 전용 주차구역,안석빌딩,
31572,257437,26440,주출입구 높이차이 제거,안석빌딩,
31573,257438,26440,주출입구 접근로,안석빌딩,
31574,257439,26440,자동 출입구(문),안석빌딩,
31576,257463,26442,점자블록,안세빌딩,
31577,257464,26442,주출입구 높이차이 제거,안세빌딩,
31578,257462,26442,장애인 전용 주차구역,안세빌딩,
31579,257465,26442,주출입구 접근로,안세빌딩,
31580,257466,26442,자동 출입구(문),안세빌딩,
31583,257456,26442,장애인용 승강기,안세빌딩,
31585,257458,26442,세면대,안세빌딩,
31587,257455,26442,경보 및 피난설비,안세빌딩,
31588,257454,26442,객실 및 침실,안세빌딩,
31590,257468,26443,주출입구 높이차이 제거,안승희헤어뉴스,
31591,257469,26443,주출입구 접근로,안승희헤어뉴스,
31592,257470,26443,자동 출입구(문),안승희헤어뉴스,
31593,257493,26447,주출입구 접근로,안암랜드빌딩,
31594,257494,26447,자동 출입구(문),안암랜드빌딩,
31595,257492,26447,주출입구 높이차이 제거,안암랜드빌딩,
31596,257531,26452,장애인용 승강기,안타워,
31599,257534,26452,장애인 전용 주차구역,안타워,
31600,257535,26452,주출입구 높이차이 제거,안타워,
31601,257536,26452,주출입구 접근로,안타워,
31602,257537,26452,자동 출입구(문),안타워,
31604,257554,26454,자동 출입구(문),알곡교회,
31605,257551,26454,장애인 전용 주차구역,알곡교회,
31606,257552,26454,주출입구 높이차이 제거,알곡교회,
31607,257553,26454,주출입구 접근로,알곡교회,
31609,257574,26456,자동 출입구(문),알리앙스,
31610,257573,26456,주출입구 접근로,알리앙스,
31611,257570,26456,객실 및 침실,알리앙스,
31612,257571,26456,장애인용 관람석,알리앙스,
31613,257572,26456,주출입구 높이차이 제거,알리앙스,
31614,257600,26461,장애인 전용 주차구역,암사1동 주민센터,
31615,257601,26461,접수대 및 작업대,암사1동 주민센터,
31616,257604,26461,자동 출입구(문),암사1동 주민센터,
31617,257602,26461,주출입구 높이차이 제거,암사1동 주민센터,
31618,257603,26461,주출입구 접근로,암사1동 주민센터,
31621,257597,26461,음료대,암사1동 주민센터,
31622,257596,26461,자동 판매기,암사1동 주민센터,
31624,257592,26461,경보 및 피난설비,암사1동 주민센터,
31627,257593,26461,장애인용 승강기,암사1동 주민센터,
31628,257639,26464,장애인용 승강기,암사4동 제3경로당,
31631,257642,26464,장애인 전용 주차구역,암사4동 제3경로당,
31632,257643,26464,주출입구 높이차이 제거,암사4동 제3경로당,
31633,257644,26464,주출입구 접근로,암사4동 제3경로당,
31634,257645,26464,자동 출입구(문),암사4동 제3경로당,
31636,257649,26465,주출입구 접근로,암사동 민자 공영주차장,
31637,257648,26465,주출입구 높이차이 제거,암사동 민자 공영주차장,
31638,257647,26465,장애인 전용 주차구역,암사동 민자 공영주차장,
31639,257669,26466,자동 출입구(문),암사 재활원,
31640,257668,26466,주출입구 접근로,암사 재활원,
31641,257667,26466,주출입구 높이차이 제거,암사 재활원,
31642,257666,26466,접수대 및 작업대,암사 재활원,
31644,257664,26466,장애인 전용 주차구역,암사 재활원,
31645,257663,26466,경보 및 피난설비,암사 재활원,
31646,257662,26466,욕실,암사 재활원,
31648,257660,26466,세면대,암사 재활원,
31649,257665,26466,점자블록,암사 재활원,
31652,257656,26466,음료대,암사 재활원,
31653,257655,26466,자동 판매기,암사 재활원,
31656,257652,26466,장애인용 관람석,암사 재활원,
31658,257650,26466,객실 및 침실,암사 재활원,
31659,257659,26466,샤워실 및 탈의실,암사 재활원,
31661,257684,26467,장애인 전용 주차구역,압구정CGV,
31662,257685,26467,점자블록,압구정CGV,
31664,257687,26467,주출입구 높이차이 제거,압구정CGV,
31665,257688,26467,주출입구 접근로,압구정CGV,
31666,257689,26467,자동 출입구(문),압구정CGV,
31667,257682,26467,경보 및 피난설비,압구정CGV,
31668,257686,26467,접수대 및 작업대,압구정CGV,
31670,257677,26467,자동 판매기,압구정CGV,
31672,257678,26467,음료대,압구정CGV,
31675,257674,26467,장애인용 관람석,압구정CGV,
31676,257673,26467,장애인용 승강기,압구정CGV,
31678,257671,26467,객실 및 침실,압구정CGV,
31679,257680,26467,세면대,압구정CGV,
31681,257698,26468,자동 출입구(문),압구정갤러리아백화점EAST(증축),
31682,257697,26468,주출입구 접근로,압구정갤러리아백화점EAST(증축),
31683,257696,26468,주출입구 높이차이 제거,압구정갤러리아백화점EAST(증축),
31686,257691,26468,장애인용 승강기,압구정갤러리아백화점EAST(증축),
31687,257695,26468,장애인 전용 주차구역,압구정갤러리아백화점EAST(증축),
31690,257710,26469,자동 출입구(문),압구정고등학교,
31691,257708,26469,주출입구 높이차이 제거,압구정고등학교,
31692,257707,26469,점자블록,압구정고등학교,
31693,257706,26469,장애인 전용 주차구역,압구정고등학교,
31694,257709,26469,주출입구 접근로,압구정고등학교,
31697,257702,26469,장애인용 승강기,압구정고등학교,
31698,257701,26469,경보 및 피난설비,압구정고등학교,
31699,257700,26469,객실 및 침실,압구정고등학교,
31702,257723,26471,자동 출입구(문),압구정 노인 복지센터,
31703,257722,26471,주출입구 접근로,압구정 노인 복지센터,
31704,257721,26471,주출입구 높이차이 제거,압구정 노인 복지센터,
31708,257716,26471,장애인용 승강기,압구정 노인 복지센터,
31709,257720,26471,장애인 전용 주차구역,압구정 노인 복지센터,
31710,257755,26475,장애인용 승강기,압구정 스퀘어,
31713,257758,26475,장애인 전용 주차구역,압구정 스퀘어,
31714,257759,26475,주출입구 높이차이 제거,압구정 스퀘어,
31715,257760,26475,주출입구 접근로,압구정 스퀘어,
31716,257761,26475,자동 출입구(문),압구정 스퀘어,
31718,257777,26478,주출입구 접근로,애서니움빌딩,
31719,257778,26478,자동 출입구(문),애서니움빌딩,
31720,257775,26478,장애인 전용 주차구역,애서니움빌딩,
31721,257776,26478,주출입구 높이차이 제거,애서니움빌딩,
31722,257779,26479,장애인 전용 주차구역,애어포트관광호텔,
31723,257780,26479,주출입구 높이차이 제거,애어포트관광호텔,
31724,257781,26479,주출입구 접근로,애어포트관광호텔,
31725,257782,26479,자동 출입구(문),애어포트관광호텔,
31726,257808,26483,주출입구 접근로,애플트리에듀센타어린이집,
31727,257809,26483,자동 출입구(문),애플트리에듀센타어린이집,
31729,257807,26483,주출입구 높이차이 제거,애플트리에듀센타어린이집,
31732,257803,26483,장애인용 승강기,애플트리에듀센타어린이집,
31733,257806,26483,장애인 전용 주차구역,애플트리에듀센타어린이집,
31734,257811,26484,장애인 전용 주차구역,앤디스하우스,
31735,257812,26484,주출입구 높이차이 제거,앤디스하우스,
31736,257813,26484,주출입구 접근로,앤디스하우스,
31737,257814,26484,자동 출입구(문),앤디스하우스,
31738,257832,26487,장애인 전용 주차구역,야무야무주점,
31739,257833,26487,주출입구 높이차이 제거,야무야무주점,
31740,257834,26487,주출입구 접근로,야무야무주점,
31741,257835,26487,자동 출입구(문),야무야무주점,
31743,257842,26488,자동 출입구(문),약봉빌딩,
31744,257841,26488,주출입구 접근로,약봉빌딩,
31745,257840,26488,주출입구 높이차이 제거,약봉빌딩,
31748,257836,26488,장애인용 승강기,약봉빌딩,
31749,257839,26488,장애인 전용 주차구역,약봉빌딩,
31750,257844,26489,주출입구 높이차이 제거,약산빌딩,
31751,257845,26489,주출입구 접근로,약산빌딩,
31752,257846,26489,자동 출입구(문),약산빌딩,
31753,257856,26490,점자블록,약수JK빌딩,
31755,257859,26490,자동 출입구(문),약수JK빌딩,
31756,257858,26490,주출입구 접근로,약수JK빌딩,
31757,257857,26490,주출입구 높이차이 제거,약수JK빌딩,
31758,257854,26490,경보 및 피난설비,약수JK빌딩,
31760,257852,26490,세면대,약수JK빌딩,
31761,257847,26490,객실 및 침실,약수JK빌딩,
31763,257849,26490,장애인용 승강기,약수JK빌딩,
31767,257861,26491,장애인용 승강기,약수빌딩,
31769,257863,26491,점자블록,약수빌딩,
31772,257866,26491,주출입구 높이차이 제거,약수빌딩,
31773,257867,26491,주출입구 접근로,약수빌딩,
31774,257868,26491,자동 출입구(문),약수빌딩,
31776,257872,26492,주출입구 접근로,약수암어린이공원,
31777,257870,26492,경보 및 피난설비,약수암어린이공원,
31779,258002,26505,장애인용 승강기,양원주부학교,
31782,258005,26505,장애인 전용 주차구역,양원주부학교,
31783,258006,26505,주출입구 높이차이 제거,양원주부학교,
31784,258007,26505,주출입구 접근로,양원주부학교,
31785,258008,26505,자동 출입구(문),양원주부학교,
31787,258062,26510,장애인 전용 주차구역,양재동근생 및 주택,
31788,258063,26510,주출입구 높이차이 제거,양재동근생 및 주택,
31789,258064,26510,주출입구 접근로,양재동근생 및 주택,
31790,258065,26510,자동 출입구(문),양재동근생 및 주택,
31791,258144,26519,경보 및 피난설비,양지근린공원,
31794,258147,26519,주출입구 접근로,양지근린공원,
31795,258172,26523,주출입구 높이차이 제거,양지빌딩(드래곤힐스파),
31796,258173,26523,주출입구 접근로,양지빌딩(드래곤힐스파),
31797,258174,26523,자동 출입구(문),양지빌딩(드래곤힐스파),
31798,258181,26525,주출입구 높이차이 제거,양지스포택,
31799,258182,26525,주출입구 접근로,양지스포택,
31800,258183,26525,자동 출입구(문),양지스포택,
31801,258186,26526,주출입구 접근로,양지어린이공원(화장실),
31802,258184,26526,경보 및 피난설비,양지어린이공원(화장실),
31804,258210,26529,자동 출입구(문),양지원빌딩,
31805,258209,26529,주출입구 접근로,양지원빌딩,
31807,258208,26529,주출입구 높이차이 제거,양지원빌딩,
31808,258203,26529,장애인용 승강기,양지원빌딩,
31811,258207,26529,장애인 전용 주차구역,양지원빌딩,
31814,258277,26536,자동 출입구(문),양천공원 화장실,
31815,258276,26536,주출입구 접근로,양천공원 화장실,
31816,258275,26536,주출입구 높이차이 제거,양천공원 화장실,
31817,258271,26536,경보 및 피난설비,양천공원 화장실,
31819,258273,26536,세면대,양천공원 화장실,
31820,258292,26537,접수대 및 작업대,양천구민회관,
31821,258291,26537,점자블록,양천구민회관,
31822,258293,26537,주출입구 높이차이 제거,양천구민회관,
31823,258290,26537,장애인 전용 주차구역,양천구민회관,
31824,258295,26537,자동 출입구(문),양천구민회관,
31826,258289,26537,경보 및 피난설비,양천구민회관,
31827,258294,26537,주출입구 접근로,양천구민회관,
31828,258287,26537,세면대,양천구민회관,
31830,258278,26537,객실 및 침실,양천구민회관,
31831,258285,26537,음료대,양천구민회관,
31832,258284,26537,자동 판매기,양천구민회관,
31835,258281,26537,장애인용 관람석,양천구민회관,
31836,258280,26537,장애인용 승강기,양천구민회관,
31839,258339,26540,주출입구 접근로,양천노인종합복지관,
31840,258338,26540,주출입구 높이차이 제거,양천노인종합복지관,
31841,258340,26540,자동 출입구(문),양천노인종합복지관,
31846,258333,26540,장애인용 승강기,양천노인종합복지관,
31847,258337,26540,장애인 전용 주차구역,양천노인종합복지관,
31848,258387,26544,장애인용 승강기,양천엔젤요양원,
31851,258390,26544,장애인 전용 주차구역,양천엔젤요양원,
31852,258391,26544,주출입구 높이차이 제거,양천엔젤요양원,
31853,258392,26544,주출입구 접근로,양천엔젤요양원,
31854,258393,26544,자동 출입구(문),양천엔젤요양원,
