,Unnamed: 0,category,place_name,place_address,lat,lon,place_id
285,293,wellfare,사랑의복지관,서울특별시 서초구 강남대로65길 19 사랑의복지관,37.4998338,127.02399399999999,40293
286,294,wellfare,방이장애인복지관,서울특별시 송파구 오금로11길 68 방이장애인복지관,37.5146627,127.11420179999999,40294
287,295,wellfare,인성장애인복지관,서울특별시 송파구 마천로61길 26 인성장애인복지관,37.493905,127.155198,40295
288,296,education/job,밀알그린보호작업장,강남구 밤고개로1길 34 밀알그린보호작업장,37.488783500000004,127.10361540000001,40296
289,297,education/job,신아보호작업장,송파구 양산로8길 17 (거여동) 신아보호작업장,37.4914401,127.14550729999999,40297
290,298,education/job,임마누엘 보호작업시설,송파구 양산로10길 26 (거여동) 임마누엘 보호작업시설,37.491475200000004,127.1466758,40298
293,301,education/job,구립송파구 장애인보호작업장,송파구 양산로 5 3층 (거여동) 구립송파구 장애인보호작업장,37.4897693,127.14267240000001,40301
294,302,education/job,연화직업재활원,송파구 가락로 86 (석촌동) 5층 연화직업재활원,37.5004614,127.1058885,40302
295,303,education/job,송파위더스,송파구 성내천로 333-4 (마천동) 송파위더스,37.4913838,127.15745259999998,40303
296,304,education/job,효명장애인 보호작업시설,"송파구 올림픽로 269, 832호 (신천동, 롯데캐슬프라자) 효명장애인 보호작업시설",37.514418,127.1006494,40304
297,305,education/job,행복보호작업장,송파구 성내천로 271 (마천동) 행복보호작업장,37.4963274,127.15446770000001,40305
298,306,education/job,굿윌스토어(♠),송파구 마천로 226 (마천동) 굿윌스토어(♠),37.500233200000004,127.1429345,40306
299,307,education/job,함재보호작업장,송파구 새말로10길 19 (문정동) 함재보호작업장,37.481135200000004,127.12773659999999,40307
300,308,education/job,두손장애인보호작업장,송파구 송이로 31길 4-15(문정동) 두손장애인보호작업장,37.487966899999996,127.13259740000002,40308
301,309,education/job,라온클린패밀리,강동구 고덕로 295-45 라온클린패밀리,37.5577349,127.1585865,40309
303,311,education/job,성지보호작업장,강동구 동남로 85길 15 성지보호작업장,37.5612461,127.15589469999999,40311
304,312,education/job,강동구 장애인보호작업장,강동구 고덕로 100-5 강동구 장애인보호작업장,37.554310799999996,127.13657020000001,40312
305,313,education/job,아이티어빌리티센터,강동구 명일로 230 삼보프리빌 301호 아이티어빌리티센터,37.5391493,127.14681350000001,40313
307,315,education/job,푸른보호작업장,강동구 상암로3길 86 푸른보호작업장,37.5543166,127.1281487,40315
309,317,education/job,동안우리복지센터,강동구 풍성로 146 동안우리복지센터,37.530998499999995,127.12819280000001,40317
310,318,education/job,파란마음복지센터,강동구 진황도로 100 하이브 3층 파란마음복지센터,37.5354205,127.1374068,40318
311,319,education/job,선한복지센터,"강동구 양재대로91길 62 (성내동, 동아아파트상가4층) 선한복지센터",37.5287576,127.13265690000001,40319
312,320,education/job,소망드림복지센터,강동구 암사동512-4 2층 소망드림복지센터,37.5498987,127.1265488,40320
313,321,daycare,그린도봉주간보호센터,서울특별시 도봉구 도봉로 575 그린도봉주간보호센터,37.6564134,127.03881640000002,40321
316,324,daycare,마포장애인종합복지관,"마포구 월드컵북로 30길 9-22, 102동 102호 (성산동, 성산월드타운대림아파트) [성산동 601번지]",37.5698541,126.90769569999999,40324
318,326,daycare,로뎀나무,강서구 까치산로18나길 36 (화곡동 772-60 1층),37.5458718,126.8495672,40326
319,327,daycare,양지골,구로구 구로중앙로28길 62 5층 (구로동 109-3),37.499968200000005,126.88907240000002,40327
320,328,daycare,파란마음주간보호센터,중구 다산로22길 11 (신당동 340-180) 1층,37.5576765,127.0130703,40328
321,329,signinterpret,송파구수화통역센터,"서울시 송파구 송파1동 15-2 3층 서울시 송파구 송파대로 460, 3층",37.5076437,127.10547199999999,40329
322,330,education/job,TEST,서울특별시 강남구 학동로 402 TEST,37.5169881,127.04180659999999,40330
