,facility_available_name,place_name,place_id,facility_id
3454,여성용-장애인용대변기,암사종합시장(1) 화장실,30912,303454
3455,남성용-대변기,암사종합시장(2) 화장실,30913,303455
3456,남성용-소변기,암사종합시장(2) 화장실,30913,303456
3457,여성용-대변기,암사종합시장(2) 화장실,30913,303457
3458,남성용-대변기,암사영향센타 화장실,30914,303458
3459,남성용-소변기,암사영향센타 화장실,30914,303459
3460,여성용-대변기,암사영향센타 화장실,30914,303460
3461,남성용-대변기,태성프라자 화장실,30915,303461
3462,남성용-소변기,태성프라자 화장실,30915,303462
3463,남성용-장애인용대변기,태성프라자 화장실,30915,303463
3464,남성용-어린이용소변기,태성프라자 화장실,30915,303464
3465,여성용-대변기,태성프라자 화장실,30915,303465
3466,남성용-대변기,삼정빌딩 화장실,30916,303466
3467,남성용-소변기,삼정빌딩 화장실,30916,303467
3468,여성용-대변기,삼정빌딩 화장실,30916,303468
3469,남성용-대변기,신라빌딩 화장실,30917,303469
3470,남성용-소변기,신라빌딩 화장실,30917,303470
3471,남성용-장애인용대변기,신라빌딩 화장실,30917,303471
3472,남성용-어린이용소변기,신라빌딩 화장실,30917,303472
3473,여성용-대변기,신라빌딩 화장실,30917,303473
3474,남성용-대변기,롯데리아명일드라이브점 화장실,30918,303474
3475,남성용-소변기,롯데리아명일드라이브점 화장실,30918,303475
3476,여성용-대변기,롯데리아명일드라이브점 화장실,30918,303476
3477,남성용-대변기,웽빙메디칼빌딩 화장실,30919,303477
3478,남성용-소변기,웽빙메디칼빌딩 화장실,30919,303478
3479,남성용-장애인용대변기,웽빙메디칼빌딩 화장실,30919,303479
3480,여성용-대변기,웽빙메디칼빌딩 화장실,30919,303480
3481,남성용-대변기,남해빌딩 화장실,30920,303481
3482,남성용-소변기,남해빌딩 화장실,30920,303482
3483,여성용-대변기,남해빌딩 화장실,30920,303483
3484,남성용-대변기,시온캐슬 화장실,30921,303484
3485,남성용-소변기,시온캐슬 화장실,30921,303485
3486,남성용-장애인용대변기,시온캐슬 화장실,30921,303486
3487,여성용-대변기,시온캐슬 화장실,30921,303487
3488,남성용-대변기,휴다임타워 화장실,30922,303488
3489,남성용-소변기,휴다임타워 화장실,30922,303489
3490,여성용-대변기,휴다임타워 화장실,30922,303490
3491,남성용-대변기,강동헤르셔 화장실,30923,303491
3492,남성용-소변기,강동헤르셔 화장실,30923,303492
3493,남성용-장애인용대변기,강동헤르셔 화장실,30923,303493
3494,남성용-장애인용소변기,강동헤르셔 화장실,30923,303494
3495,여성용-대변기,강동헤르셔 화장실,30923,303495
3496,여성용-장애인용대변기,강동헤르셔 화장실,30923,303496
3497,남성용-대변기,소망빌딩 화장실,30924,303497
3498,남성용-소변기,소망빌딩 화장실,30924,303498
3499,남성용-장애인용대변기,소망빌딩 화장실,30924,303499
3500,여성용-대변기,소망빌딩 화장실,30924,303500
3501,여성용-어린이용대변기,소망빌딩 화장실,30924,303501
3502,남성용-대변기,강일임폐리얼 화장실,30925,303502
3503,남성용-소변기,강일임폐리얼 화장실,30925,303503
3504,남성용-장애인용대변기,강일임폐리얼 화장실,30925,303504
3505,남성용-장애인용소변기,강일임폐리얼 화장실,30925,303505
3506,남성용-어린이용소변기,강일임폐리얼 화장실,30925,303506
3507,여성용-대변기,강일임폐리얼 화장실,30925,303507
3508,여성용-장애인용대변기,강일임폐리얼 화장실,30925,303508
3509,여성용-어린이용대변기,강일임폐리얼 화장실,30925,303509
3510,남성용-대변기,강일타워 화장실,30926,303510
3511,남성용-소변기,강일타워 화장실,30926,303511
3512,남성용-장애인용대변기,강일타워 화장실,30926,303512
3513,여성용-대변기,강일타워 화장실,30926,303513
3514,여성용-장애인용대변기,강일타워 화장실,30926,303514
3515,남성용-대변기,목동공중화장실 화장실,30927,303515
3516,남성용-소변기,목동공중화장실 화장실,30927,303516
3517,남성용-장애인용대변기,목동공중화장실 화장실,30927,303517
3518,남성용-장애인용소변기,목동공중화장실 화장실,30927,303518
3519,남성용-어린이용대변기,목동공중화장실 화장실,30927,303519
3520,여성용-대변기,목동공중화장실 화장실,30927,303520
3521,여성용-장애인용대변기,목동공중화장실 화장실,30927,303521
3522,여성용-어린이용대변기,목동공중화장실 화장실,30927,303522
3523,남성용-대변기,오금교 입구 화장실,30928,303523
3524,남성용-소변기,오금교 입구 화장실,30928,303524
3525,남성용-장애인용대변기,오금교 입구 화장실,30928,303525
3526,여성용-대변기,오금교 입구 화장실,30928,303526
3527,남성용-대변기,오금인라인장 화장실,30929,303527
3528,남성용-소변기,오금인라인장 화장실,30929,303528
3529,남성용-장애인용대변기,오금인라인장 화장실,30929,303529
3530,여성용-대변기,오금인라인장 화장실,30929,303530
3531,여성용-장애인용대변기,오금인라인장 화장실,30929,303531
3532,남성용-대변기,신정교 별마루축구장 화장실,30930,303532
3533,남성용-소변기,신정교 별마루축구장 화장실,30930,303533
3534,남성용-장애인용대변기,신정교 별마루축구장 화장실,30930,303534
3535,남성용-장애인용소변기,신정교 별마루축구장 화장실,30930,303535
3536,여성용-대변기,신정교 별마루축구장 화장실,30930,303536
3537,남성용-대변기,신정교 해마루축구장 화장실,30931,303537
3538,남성용-소변기,신정교 해마루축구장 화장실,30931,303538
3539,남성용-장애인용대변기,신정교 해마루축구장 화장실,30931,303539
3540,여성용-대변기,신정교 해마루축구장 화장실,30931,303540
3541,여성용-장애인용대변기,신정교 해마루축구장 화장실,30931,303541
3542,남성용-대변기,오목교 출구 화장실,30932,303542
3543,남성용-소변기,오목교 출구 화장실,30932,303543
3544,남성용-장애인용대변기,오목교 출구 화장실,30932,303544
3545,여성용-대변기,오목교 출구 화장실,30932,303545
3546,여성용-장애인용대변기,오목교 출구 화장실,30932,303546
3547,남성용-대변기,영학정 화장실,30933,303547
3548,남성용-소변기,영학정 화장실,30933,303548
3549,남성용-장애인용대변기,영학정 화장실,30933,303549
3550,남성용-장애인용소변기,영학정 화장실,30933,303550
3551,여성용-대변기,영학정 화장실,30933,303551
3552,여성용-장애인용대변기,영학정 화장실,30933,303552
3553,남성용-대변기,목동인라인장 화장실,30934,303553
3554,남성용-소변기,목동인라인장 화장실,30934,303554
3555,남성용-장애인용대변기,목동인라인장 화장실,30934,303555
3556,남성용-장애인용소변기,목동인라인장 화장실,30934,303556
3557,여성용-대변기,목동인라인장 화장실,30934,303557
3558,여성용-어린이용대변기,목동인라인장 화장실,30934,303558
3559,남성용-대변기,양평교 화장실,30935,303559
3560,남성용-소변기,양평교 화장실,30935,303560
3561,여성용-대변기,양평교 화장실,30935,303561
3562,여성용-장애인용대변기,양평교 화장실,30935,303562
3563,남성용-대변기,양화교 화장실,30936,303563
3564,남성용-소변기,양화교 화장실,30936,303564
3565,여성용-대변기,양화교 화장실,30936,303565
3566,남성용-대변기,용왕산근린공원(A) 화장실,30937,303566
3567,남성용-소변기,용왕산근린공원(A) 화장실,30937,303567
3568,남성용-장애인용대변기,용왕산근린공원(A) 화장실,30937,303568
3569,여성용-대변기,용왕산근린공원(A) 화장실,30937,303569
3570,남성용-대변기,용왕산근린공원(B) 화장실,30938,303570
3571,남성용-소변기,용왕산근린공원(B) 화장실,30938,303571
3572,남녀공용화장실,용왕산근린공원(B) 화장실,30938,303572
3573,남성용-대변기,용왕산근린공원(C) 화장실,30939,303573
3574,남성용-소변기,용왕산근린공원(C) 화장실,30939,303574
3575,여성용-대변기,용왕산근린공원(C) 화장실,30939,303575
3576,남성용-대변기,계남근린공원(A) 화장실,30940,303576
3577,남성용-소변기,계남근린공원(A) 화장실,30940,303577
3578,여성용-대변기,계남근린공원(A) 화장실,30940,303578
3579,남성용-대변기,계남근린공원(B) 화장실,30941,303579
3580,남성용-소변기,계남근린공원(B) 화장실,30941,303580
3581,여성용-대변기,계남근린공원(B) 화장실,30941,303581
3582,남성용-대변기,계남근린공원(C) 화장실,30942,303582
3583,남성용-소변기,계남근린공원(C) 화장실,30942,303583
3584,여성용-대변기,계남근린공원(C) 화장실,30942,303584
3585,남성용-대변기,계남근린공원(D) 화장실,30943,303585
3586,남성용-소변기,계남근린공원(D) 화장실,30943,303586
3587,여성용-대변기,계남근린공원(D) 화장실,30943,303587
3588,남성용-대변기,갈산근린공원(A) 화장실,30944,303588
3589,남성용-소변기,갈산근린공원(A) 화장실,30944,303589
3590,여성용-대변기,갈산근린공원(A) 화장실,30944,303590
3591,남성용-대변기,갈산근린공원(B) 화장실,30945,303591
3592,남성용-소변기,갈산근린공원(B) 화장실,30945,303592
3593,남성용-장애인용대변기,갈산근린공원(B) 화장실,30945,303593
3594,여성용-대변기,갈산근린공원(B) 화장실,30945,303594
3595,여성용-장애인용대변기,갈산근린공원(B) 화장실,30945,303595
3596,남성용-대변기,목마근린공원 화장실,30946,303596
3597,남성용-소변기,목마근린공원 화장실,30946,303597
3598,남성용-장애인용대변기,목마근린공원 화장실,30946,303598
3599,여성용-대변기,목마근린공원 화장실,30946,303599
3600,여성용-장애인용대변기,목마근린공원 화장실,30946,303600
3601,여성용-어린이용대변기,목마근린공원 화장실,30946,303601
3602,남성용-대변기,파리근린공원 화장실,30947,303602
3603,남성용-소변기,파리근린공원 화장실,30947,303603
3604,여성용-대변기,파리근린공원 화장실,30947,303604
3605,남성용-대변기,오목근린공원 화장실,30948,303605
3606,남성용-소변기,오목근린공원 화장실,30948,303606
3607,남성용-장애인용대변기,오목근린공원 화장실,30948,303607
3608,남성용-장애인용소변기,오목근린공원 화장실,30948,303608
3609,여성용-대변기,오목근린공원 화장실,30948,303609
3610,남성용-대변기,양천근린공원 화장실,30949,303610
3611,남성용-소변기,양천근린공원 화장실,30949,303611
3612,여성용-대변기,양천근린공원 화장실,30949,303612
3613,남성용-대변기,신트리근린공원 화장실,30950,303613
3614,남성용-소변기,신트리근린공원 화장실,30950,303614
3615,여성용-대변기,신트리근린공원 화장실,30950,303615
3616,남성용-대변기,독서근린공원 화장실,30951,303616
3617,남성용-소변기,독서근린공원 화장실,30951,303617
3618,남성용-장애인용대변기,독서근린공원 화장실,30951,303618
3619,남성용-장애인용소변기,독서근린공원 화장실,30951,303619
3620,여성용-대변기,독서근린공원 화장실,30951,303620
3621,남성용-대변기,오솔길근린공원 화장실,30952,303621
3622,남성용-소변기,오솔길근린공원 화장실,30952,303622
3623,남성용-장애인용대변기,오솔길근린공원 화장실,30952,303623
3624,남성용-장애인용소변기,오솔길근린공원 화장실,30952,303624
3625,여성용-대변기,오솔길근린공원 화장실,30952,303625
3626,남성용-대변기,한울근린공원 화장실,30953,303626
3627,남성용-소변기,한울근린공원 화장실,30953,303627
3628,여성용-대변기,한울근린공원 화장실,30953,303628
3629,남성용-대변기,양지근린공원 화장실,30954,303629
3630,남성용-소변기,양지근린공원 화장실,30954,303630
3631,여성용-대변기,양지근린공원 화장실,30954,303631
3632,남성용-대변기,목동근린공원 화장실,30955,303632
3633,남성용-소변기,목동근린공원 화장실,30955,303633
3634,남성용-장애인용대변기,목동근린공원 화장실,30955,303634
3635,여성용-대변기,목동근린공원 화장실,30955,303635
3636,여성용-장애인용대변기,목동근린공원 화장실,30955,303636
3637,남성용-대변기,연의근린공원 화장실,30956,303637
3638,남성용-소변기,연의근린공원 화장실,30956,303638
3639,남성용-장애인용대변기,연의근린공원 화장실,30956,303639
3640,여성용-대변기,연의근린공원 화장실,30956,303640
3641,여성용-장애인용대변기,연의근린공원 화장실,30956,303641
3642,남성용-대변기,장수공원 화장실,30957,303642
3643,남성용-소변기,장수공원 화장실,30957,303643
3644,여성용-대변기,장수공원 화장실,30957,303644
3645,남성용-대변기,신정3호 화장실,30958,303645
3646,남성용-소변기,신정3호 화장실,30958,303646
3647,여성용-대변기,신정3호 화장실,30958,303647
3648,남성용-대변기,신월근린공원 화장실,30959,303648
3649,남성용-소변기,신월근린공원 화장실,30959,303649
3650,여성용-대변기,신월근린공원 화장실,30959,303650
3651,남성용-대변기,서울(1) 화장실,30960,303651
3652,남성용-소변기,서울(1) 화장실,30960,303652
3653,남녀공용화장실,서울(1) 화장실,30960,303653
3654,남성용-대변기,시청(1) 화장실,30961,303654
3655,남성용-소변기,시청(1) 화장실,30961,303655
3656,여성용-대변기,시청(1) 화장실,30961,303656
3657,남성용-대변기,종각 화장실,30962,303657
3658,남성용-소변기,종각 화장실,30962,303658
3659,여성용-대변기,종각 화장실,30962,303659
3660,남성용-대변기,종로3가(1)(종각역측) 화장실,30963,303660
3661,남성용-소변기,종로3가(1)(종각역측) 화장실,30963,303661
3662,여성용-대변기,종로3가(1)(종각역측) 화장실,30963,303662
3663,남성용-대변기,종로5가 화장실,30964,303663
3664,남성용-소변기,종로5가 화장실,30964,303664
3665,여성용-대변기,종로5가 화장실,30964,303665
3666,남성용-대변기,동대문(1) 화장실,30965,303666
3667,남성용-소변기,동대문(1) 화장실,30965,303667
3668,여성용-대변기,동대문(1) 화장실,30965,303668
3669,남성용-대변기,신설동(1) 화장실,30966,303669
3670,남성용-소변기,신설동(1) 화장실,30966,303670
3671,여성용-대변기,신설동(1) 화장실,30966,303671
3672,남성용-소변기,동묘앞(1층) 화장실,30967,303672
3673,남성용-장애인용대변기,동묘앞(1층) 화장실,30967,303673
3674,여성용-대변기,동묘앞(1층) 화장실,30967,303674
3675,여성용-장애인용대변기,동묘앞(1층) 화장실,30967,303675
3676,남성용-대변기,제기동 화장실,30968,303676
3677,남성용-소변기,제기동 화장실,30968,303677
3678,남성용-장애인용대변기,제기동 화장실,30968,303678
3679,여성용-대변기,제기동 화장실,30968,303679
3680,남성용-대변기,청량리 화장실,30969,303680
3681,남성용-소변기,청량리 화장실,30969,303681
3682,남성용-장애인용대변기,청량리 화장실,30969,303682
3683,여성용-대변기,청량리 화장실,30969,303683
3684,남성용-대변기,시청(2)(지하1층) 화장실,30970,303684
3685,남성용-소변기,시청(2)(지하1층) 화장실,30970,303685
3686,여성용-대변기,시청(2)(지하1층) 화장실,30970,303686
3687,남성용-대변기,을지로입구 화장실,30971,303687
3688,남성용-소변기,을지로입구 화장실,30971,303688
3689,여성용-대변기,을지로입구 화장실,30971,303689
3690,남성용-대변기,을지로3가(2) 화장실,30972,303690
3691,남성용-소변기,을지로3가(2) 화장실,30972,303691
3692,여성용-대변기,을지로3가(2) 화장실,30972,303692
3693,남성용-대변기,을지로4가(2) 화장실,30973,303693
3694,남성용-소변기,을지로4가(2) 화장실,30973,303694
3695,여성용-대변기,을지로4가(2) 화장실,30973,303695
3696,남성용-대변기,동대문역사문화공원(2) 화장실,30974,303696
3697,남성용-소변기,동대문역사문화공원(2) 화장실,30974,303697
3698,남성용-장애인용대변기,동대문역사문화공원(2) 화장실,30974,303698
3699,남성용-장애인용소변기,동대문역사문화공원(2) 화장실,30974,303699
3700,여성용-대변기,동대문역사문화공원(2) 화장실,30974,303700
3701,여성용-장애인용대변기,동대문역사문화공원(2) 화장실,30974,303701
3702,여성용-어린이용대변기,동대문역사문화공원(2) 화장실,30974,303702
3703,남성용-대변기,신당 화장실,30975,303703
3704,남성용-소변기,신당 화장실,30975,303704
3705,남성용-장애인용대변기,신당 화장실,30975,303705
3706,남성용-장애인용소변기,신당 화장실,30975,303706
3707,남성용-어린이용대변기,신당 화장실,30975,303707
3708,남성용-어린이용소변기,신당 화장실,30975,303708
3709,여성용-대변기,신당 화장실,30975,303709
3710,남성용-대변기,상왕십리 화장실,30976,303710
3711,남성용-소변기,상왕십리 화장실,30976,303711
3712,여성용-대변기,상왕십리 화장실,30976,303712
3713,남성용-대변기,왕십리 화장실,30977,303713
3714,남성용-소변기,왕십리 화장실,30977,303714
3715,여성용-대변기,왕십리 화장실,30977,303715
3716,남성용-대변기,한양대 화장실,30978,303716
3717,남성용-소변기,한양대 화장실,30978,303717
3718,남성용-장애인용대변기,한양대 화장실,30978,303718
3719,남성용-장애인용소변기,한양대 화장실,30978,303719
3720,여성용-대변기,한양대 화장실,30978,303720
3721,여성용-장애인용대변기,한양대 화장실,30978,303721
3722,남성용-대변기,뚝섬 화장실,30979,303722
3723,남성용-소변기,뚝섬 화장실,30979,303723
3724,여성용-대변기,뚝섬 화장실,30979,303724
3725,남성용-대변기,성수 화장실,30980,303725
3726,남성용-소변기,성수 화장실,30980,303726
3727,여성용-대변기,성수 화장실,30980,303727
3728,남성용-대변기,용답 화장실,30981,303728
3729,남성용-소변기,용답 화장실,30981,303729
3730,남성용-장애인용대변기,용답 화장실,30981,303730
3731,남성용-어린이용소변기,용답 화장실,30981,303731
3732,여성용-대변기,용답 화장실,30981,303732
3733,남성용-대변기,용두(내선 대합실) 화장실,30982,303733
3734,남성용-소변기,용두(내선 대합실) 화장실,30982,303734
3735,여성용-대변기,용두(내선 대합실) 화장실,30982,303735
3736,남성용-대변기,건대입구 화장실,30983,303736
3737,남성용-소변기,건대입구 화장실,30983,303737
3738,남성용-장애인용대변기,건대입구 화장실,30983,303738
3739,남성용-어린이용소변기,건대입구 화장실,30983,303739
3740,여성용-대변기,건대입구 화장실,30983,303740
3741,남성용-대변기,구의 화장실,30984,303741
3742,남성용-소변기,구의 화장실,30984,303742
3743,여성용-대변기,구의 화장실,30984,303743
3744,남성용-대변기,강변 화장실,30985,303744
3745,남성용-소변기,강변 화장실,30985,303745
3746,남성용-장애인용대변기,강변 화장실,30985,303746
3747,여성용-대변기,강변 화장실,30985,303747
3748,남성용-대변기,잠실나루 화장실,30986,303748
3749,남성용-소변기,잠실나루 화장실,30986,303749
3750,여성용-대변기,잠실나루 화장실,30986,303750
3751,남성용-대변기,잠실 화장실,30987,303751
3752,남성용-소변기,잠실 화장실,30987,303752
3753,남성용-장애인용대변기,잠실 화장실,30987,303753
3754,여성용-대변기,잠실 화장실,30987,303754
3755,남성용-대변기,신천 화장실,30988,303755
3756,남성용-소변기,신천 화장실,30988,303756
3757,여성용-대변기,신천 화장실,30988,303757
3758,남성용-대변기,삼성 화장실,30989,303758
3759,남성용-소변기,삼성 화장실,30989,303759
3760,남성용-장애인용대변기,삼성 화장실,30989,303760
3761,남성용-장애인용소변기,삼성 화장실,30989,303761
3762,여성용-대변기,삼성 화장실,30989,303762
3763,여성용-장애인용대변기,삼성 화장실,30989,303763
3764,남성용-대변기,역삼 화장실,30990,303764
3765,남성용-소변기,역삼 화장실,30990,303765
3766,남성용-장애인용대변기,역삼 화장실,30990,303766
3767,여성용-대변기,역삼 화장실,30990,303767
3768,여성용-어린이용대변기,역삼 화장실,30990,303768
3769,남성용-대변기,교대(2) 화장실,30991,303769
3770,남성용-소변기,교대(2) 화장실,30991,303770
3771,남성용-장애인용대변기,교대(2) 화장실,30991,303771
3772,남성용-장애인용소변기,교대(2) 화장실,30991,303772
3773,남성용-어린이용소변기,교대(2) 화장실,30991,303773
3774,여성용-대변기,교대(2) 화장실,30991,303774
3775,여성용-장애인용대변기,교대(2) 화장실,30991,303775
3776,여성용-어린이용대변기,교대(2) 화장실,30991,303776
3777,남성용-대변기,서초 화장실,30992,303777
3778,남성용-소변기,서초 화장실,30992,303778
3779,남성용-장애인용대변기,서초 화장실,30992,303779
3780,여성용-대변기,서초 화장실,30992,303780
3781,여성용-장애인용대변기,서초 화장실,30992,303781
3782,남성용-대변기,방배 화장실,30993,303782
3783,남성용-소변기,방배 화장실,30993,303783
3784,남성용-장애인용대변기,방배 화장실,30993,303784
3785,남성용-장애인용소변기,방배 화장실,30993,303785
3786,남성용-어린이용대변기,방배 화장실,30993,303786
3787,여성용-대변기,방배 화장실,30993,303787
3788,여성용-장애인용대변기,방배 화장실,30993,303788
3789,여성용-어린이용대변기,방배 화장실,30993,303789
3790,남성용-대변기,사당(2)(방배역측) 화장실,30994,303790
3791,남성용-소변기,사당(2)(방배역측) 화장실,30994,303791
3792,남성용-장애인용대변기,사당(2)(방배역측) 화장실,30994,303792
3793,여성용-대변기,사당(2)(방배역측) 화장실,30994,303793
3794,남성용-대변기,낙성대 화장실,30995,303794
3795,남성용-소변기,낙성대 화장실,30995,303795
3796,남성용-장애인용대변기,낙성대 화장실,30995,303796
3797,여성용-대변기,낙성대 화장실,30995,303797
3798,여성용-장애인용대변기,낙성대 화장실,30995,303798
3799,남성용-대변기,서울대입구 화장실,30996,303799
3800,남성용-소변기,서울대입구 화장실,30996,303800
3801,남성용-장애인용대변기,서울대입구 화장실,30996,303801
3802,남성용-장애인용소변기,서울대입구 화장실,30996,303802
3803,여성용-대변기,서울대입구 화장실,30996,303803
3804,남성용-대변기,봉천 화장실,30997,303804
3805,남성용-소변기,봉천 화장실,30997,303805
3806,남성용-장애인용대변기,봉천 화장실,30997,303806
3807,여성용-대변기,봉천 화장실,30997,303807
3808,여성용-장애인용대변기,봉천 화장실,30997,303808
3809,남성용-대변기,신림 화장실,30998,303809
3810,남성용-소변기,신림 화장실,30998,303810
3811,남성용-장애인용대변기,신림 화장실,30998,303811
3812,여성용-대변기,신림 화장실,30998,303812
3813,여성용-장애인용대변기,신림 화장실,30998,303813
3814,남성용-대변기,신대방 화장실,30999,303814
3815,남성용-소변기,신대방 화장실,30999,303815
3816,남성용-장애인용대변기,신대방 화장실,30999,303816
3817,남성용-장애인용소변기,신대방 화장실,30999,303817
3818,여성용-대변기,신대방 화장실,30999,303818
3819,여성용-장애인용대변기,신대방 화장실,30999,303819
3820,남성용-대변기,구로디지털단지 화장실,31000,303820
3821,남성용-소변기,구로디지털단지 화장실,31000,303821
3822,남성용-장애인용대변기,구로디지털단지 화장실,31000,303822
3823,남성용-장애인용소변기,구로디지털단지 화장실,31000,303823
3824,여성용-대변기,구로디지털단지 화장실,31000,303824
3825,여성용-어린이용대변기,구로디지털단지 화장실,31000,303825
3826,남성용-대변기,신도림(게이트 내) 화장실,31001,303826
3827,남성용-소변기,신도림(게이트 내) 화장실,31001,303827
3828,여성용-대변기,신도림(게이트 내) 화장실,31001,303828
3829,여성용-장애인용대변기,신도림(게이트 내) 화장실,31001,303829
3830,남성용-대변기,도림천 화장실,31002,303830
3831,남성용-소변기,도림천 화장실,31002,303831
3832,여성용-대변기,도림천 화장실,31002,303832
3833,남성용-대변기,양천구청 화장실,31003,303833
3834,남성용-소변기,양천구청 화장실,31003,303834
3835,남성용-장애인용대변기,양천구청 화장실,31003,303835
3836,여성용-대변기,양천구청 화장실,31003,303836
3837,남성용-대변기,신정네거리 화장실,31004,303837
3838,남성용-소변기,신정네거리 화장실,31004,303838
3839,남녀공용화장실,신정네거리 화장실,31004,303839
3840,남성용-대변기,문래 화장실,31005,303840
3841,남성용-소변기,문래 화장실,31005,303841
3842,여성용-대변기,문래 화장실,31005,303842
3843,남성용-대변기,영등포구청 화장실,31006,303843
3844,남성용-소변기,영등포구청 화장실,31006,303844
3845,여성용-대변기,영등포구청 화장실,31006,303845
3846,남성용-대변기,당산 화장실,31007,303846
3847,남성용-소변기,당산 화장실,31007,303847
3848,여성용-대변기,당산 화장실,31007,303848
3849,남성용-대변기,합정 화장실,31008,303849
3850,남성용-소변기,합정 화장실,31008,303850
3851,여성용-대변기,합정 화장실,31008,303851
3852,남성용-대변기,홍대입구 화장실,31009,303852
3853,남성용-소변기,홍대입구 화장실,31009,303853
3854,여성용-대변기,홍대입구 화장실,31009,303854
3855,남성용-대변기,신촌 화장실,31010,303855
3856,남성용-소변기,신촌 화장실,31010,303856
3857,여성용-대변기,신촌 화장실,31010,303857
3858,남성용-대변기,이대 화장실,31011,303858
3859,남성용-소변기,이대 화장실,31011,303859
3860,남성용-장애인용대변기,이대 화장실,31011,303860
3861,여성용-대변기,이대 화장실,31011,303861
3862,여성용-장애인용대변기,이대 화장실,31011,303862
3863,남성용-대변기,아현 화장실,31012,303863
3864,남성용-소변기,아현 화장실,31012,303864
3865,남성용-장애인용대변기,아현 화장실,31012,303865
3866,여성용-대변기,아현 화장실,31012,303866
3867,여성용-장애인용대변기,아현 화장실,31012,303867
3868,여성용-어린이용대변기,아현 화장실,31012,303868
3869,남성용-대변기,충정로 화장실,31013,303869
3870,남성용-소변기,충정로 화장실,31013,303870
3871,남성용-장애인용대변기,충정로 화장실,31013,303871
3872,남성용-장애인용소변기,충정로 화장실,31013,303872
3873,여성용-대변기,충정로 화장실,31013,303873
3874,남성용-대변기,구파발 화장실,31014,303874
3875,남성용-소변기,구파발 화장실,31014,303875
3876,여성용-대변기,구파발 화장실,31014,303876
3877,남성용-대변기,연신내 화장실,31015,303877
3878,남성용-소변기,연신내 화장실,31015,303878
3879,여성용-대변기,연신내 화장실,31015,303879
3880,남성용-대변기,불광 화장실,31016,303880
3881,남성용-소변기,불광 화장실,31016,303881
3882,남성용-장애인용대변기,불광 화장실,31016,303882
3883,남성용-장애인용소변기,불광 화장실,31016,303883
3884,여성용-대변기,불광 화장실,31016,303884
3885,남성용-대변기,녹번 화장실,31017,303885
3886,남성용-소변기,녹번 화장실,31017,303886
3887,남성용-장애인용대변기,녹번 화장실,31017,303887
3888,남성용-장애인용소변기,녹번 화장실,31017,303888
3889,여성용-대변기,녹번 화장실,31017,303889
3890,남성용-대변기,홍제 화장실,31018,303890
3891,남성용-소변기,홍제 화장실,31018,303891
3892,여성용-대변기,홍제 화장실,31018,303892
3893,남성용-대변기,무악재 화장실,31019,303893
3894,남성용-소변기,무악재 화장실,31019,303894
3895,남녀공용화장실,무악재 화장실,31019,303895
3896,남성용-대변기,독립문 화장실,31020,303896
3897,남성용-소변기,독립문 화장실,31020,303897
3898,여성용-대변기,독립문 화장실,31020,303898
3899,남성용-대변기,경복궁 화장실,31021,303899
3900,남성용-소변기,경복궁 화장실,31021,303900
3901,남성용-장애인용대변기,경복궁 화장실,31021,303901
3902,여성용-대변기,경복궁 화장실,31021,303902
3903,여성용-장애인용대변기,경복궁 화장실,31021,303903
3904,남성용-대변기,안국 화장실,31022,303904
3905,남성용-소변기,안국 화장실,31022,303905
3906,남성용-장애인용대변기,안국 화장실,31022,303906
3907,여성용-대변기,안국 화장실,31022,303907
3908,여성용-장애인용대변기,안국 화장실,31022,303908
3909,남성용-대변기,종로3가(3)(지하3층) 화장실,31023,303909
3910,남성용-소변기,종로3가(3)(지하3층) 화장실,31023,303910
3911,여성용-대변기,종로3가(3)(지하3층) 화장실,31023,303911
3912,남성용-대변기,을지로3가(3) 화장실,31024,303912
3913,남성용-소변기,을지로3가(3) 화장실,31024,303913
3914,여성용-대변기,을지로3가(3) 화장실,31024,303914
3915,남성용-대변기,동대입구 화장실,31025,303915
3916,남성용-소변기,동대입구 화장실,31025,303916
3917,남녀공용화장실,동대입구 화장실,31025,303917
3918,남성용-대변기,약수 화장실,31026,303918
3919,남성용-소변기,약수 화장실,31026,303919
3920,여성용-대변기,약수 화장실,31026,303920
3921,남성용-대변기,금호 화장실,31027,303921
3922,남성용-소변기,금호 화장실,31027,303922
3923,여성용-대변기,금호 화장실,31027,303923
3924,남성용-대변기,옥수(3층 환승통로측) 화장실,31028,303924
3925,남성용-소변기,옥수(3층 환승통로측) 화장실,31028,303925
3926,여성용-대변기,옥수(3층 환승통로측) 화장실,31028,303926
3927,남성용-대변기,신답 화장실,31029,303927
3928,남성용-소변기,신답 화장실,31029,303928
3929,여성용-대변기,신답 화장실,31029,303929
3930,남성용-대변기,압구정 화장실,31030,303930
3931,남성용-소변기,압구정 화장실,31030,303931
3932,여성용-대변기,압구정 화장실,31030,303932
3933,남성용-대변기,신사 화장실,31031,303933
3934,남성용-소변기,신사 화장실,31031,303934
3935,남성용-장애인용대변기,신사 화장실,31031,303935
3936,남성용-장애인용소변기,신사 화장실,31031,303936
3937,여성용-대변기,신사 화장실,31031,303937
3938,남성용-대변기,잠원 화장실,31032,303938
3939,남성용-소변기,잠원 화장실,31032,303939
3940,남성용-장애인용대변기,잠원 화장실,31032,303940
3941,여성용-대변기,잠원 화장실,31032,303941
3942,여성용-장애인용대변기,잠원 화장실,31032,303942
3943,남성용-대변기,남부터미널 화장실,31033,303943
3944,남성용-소변기,남부터미널 화장실,31033,303944
