,category,lat,lon,place_address,place_id,place_name
1855,education/Childcare,37.489451,126.9126311,서울특별시 동작구 신대방2길 42-10,11919,고은어린이집
1856,education/Childcare,37.508658399999995,126.8507748,서울특별시 구로구 중앙로15길 162,11920,고척고등학교
1857,education/Childcare,37.500325399999994,126.86215959999998,서울특별시 구로구 중앙로3길 20,11921,고척중학교
1858,education/Childcare,37.50070770000001,126.85700609999999,서울특별시 구로구 경서로 31,11922,고척초등학교
1859,education/Childcare,37.4648607,126.9015499,서울특별시 금천구 독산로67길 19,11923,공간어린이집
1861,education/Childcare,37.510776899999996,127.126406,서울특별시 송파구 양재대로71길 4-12,11925,공달보습학원
1862,education/Childcare,37.5459333,126.953575,서울특별시 마포구 만리재옛길 13,11926,공덕초등학교
1863,education/Childcare,37.6223603,127.08365459999999,서울특별시 노원구 노원로1길 42,11927,공릉중학교
1864,education/Childcare,37.6279136,127.0756852,서울특별시 노원구 동일로192나길 16-15,11928,공연초등학교
1865,education/Childcare,37.5667977,126.8509886,서울특별시 강서구 양천로55길 56,11929,공진중학교
1866,education/Childcare,37.56310379999999,126.8137986,서울특별시 강서구 공항대로7길 49,11930,공항우리어린이집
1867,education/Childcare,37.5629055,126.8154269,서울특별시 강서구 방화대로  241,11931,공항중학교
1868,education/Childcare,37.521767,126.882925,서울특별시 영등포구 영등포로6길 26,11932,관악고
1869,education/Childcare,37.4787927,126.92986270000002,서울특별시 관악구 문성로 238,11933,관악예삐어린이집
1870,education/Childcare,37.480676,126.9618498,서울특별시 관악구 남부순환로237길 60,11934,관악중학교
1871,education/Childcare,37.480668,126.942925,서울특별시 관악구 청룡4길 49,11935,관악초등학교
1872,education/Childcare,37.5653144,127.0320186,서울특별시 성동구 왕십리로28길 20,11936,관인A.B.C어린이집
1873,education/Childcare,37.45565379999999,126.9043325,서울특별시 금천구 독산로25길 28,11937,관인예화어린이집
1874,education/Childcare,37.5603899,127.1578933,서울특별시 강동구 동남로 968,11938,광문고등학교
1875,education/Childcare,37.5487993,126.9366973,서울특별시 마포구 신수로8길 20,11939,광성중고등학교
1876,education/Childcare,37.4999706,126.9265254,서울특별시 동작구 상도로 51,11940,광성해맑음학교
1877,education/Childcare,37.4646565,126.9257169,서울특별시 관악구 광신길  141,11941,"광신중,고,상업고등학교"
1878,education/Childcare,37.537556200000004,126.82326880000001,서울특별시 양천구 남부순환로30길 17,11942,광영고등학교
1881,education/Childcare,37.6207657,127.056284,서울특별시 노원구 광운로1길 24,11945,광운중학교
1882,education/Childcare,37.6190534,127.0551517,서울특별시 성북구 한천로 693,11946,광운초등학교
1883,education/Childcare,37.537197,127.0786517,서울특별시 광진구 아차산로40길 9,11947,광진어린이집
1884,education/Childcare,37.5510565,127.110584,서울특별시 광진구 아차산로78길 90 (광장동),11948,광진정보도서관
1885,education/Childcare,37.547551,127.09134099999999,서울특별시 광진구 자양로40길 41,11949,광진초등학교
1886,education/Childcare,37.53557670000001,127.0913125,서울특별시 광진구 구의강변로3길 7-6,11950,광진티움아이어린이집
1887,education/Childcare,37.5511833,127.033875,서울특별시 성동구 독서당로62길 46,11951,광희중학교
1888,education/Childcare,37.50840820000001,126.95782220000001,서울특별시 동작구 흑석로9길 48,11952,괴아어린이집
1889,education/Childcare,37.5480187,126.8523092,서울특별시 강서구 까치산로22길 38,11953,교남학교
1890,education/Childcare,37.5748357,126.98815630000001,서울특별시 종로구 삼일대로 446,11954,교동초등학교
1891,education/Childcare,37.6665756,127.06948200000001,서울특별시 노원구 한글비석로46길 69,11955,교육연구및복지시설(어린이집)
1892,education/Childcare,37.6648018,127.05813390000002,서울특별시 노원구 동일로 1528,11956,교육연구시설(고은정어학원)
1893,education/Childcare,37.6253014,127.08002350000001,서울특별시 노원구 공릉로 172,11957,교육연구시설(상지학원)
1894,education/Childcare,37.4931978,127.125251,서울특별시 송파구 송이로 157,11958,교육연구시설(청담어학원)
1895,education/Childcare,37.67426320000001,127.05279740000002,서울특별시 노원구 동일로237다길 16,11959,교육연구시설(파랑새미술학원)
1896,education/Childcare,37.6735806,127.05235970000001,서울특별시 노원구 동일로237길 52,11960,교육연구시설(포인트학원)
1897,education/Childcare,37.6227146,127.0528145,서울특별시 노원구 월계로44길 61,11961,교육촌어린이집
1898,education/Childcare,37.544854799999996,127.12884299999999,서울특별시 강동구 천중로 64,11962,구강사어린이집
1899,education/Childcare,37.49876079999999,126.8900247,서울특별시 구로구 가마산로27길 45,11963,구로고등학교
1900,education/Childcare,37.489935700000004,126.8883152,서울특별시 구로구 구로동로26길 76,11964,구로남초등학교
1901,education/Childcare,37.4817665,126.837903,서울특별시 구로구 천왕로1길 5,11965,구로생명숲어린이집
1902,education/Childcare,37.5002434,126.82819860000001,서울특별시 구로구 오리로21길 2,11966,구로여자정보산업고등학교
1903,education/Childcare,37.494743400000004,126.89034450000001,서울특별시 구로구 구로중앙로 48,11967,구로중학교
1904,education/Childcare,37.4965404,126.8854764,서울특별시 구로구 구로중앙로27나길 21,11968,구로초등학교
1905,education/Childcare,37.5305782,127.1430652,서울특별시 강동구 명일로 129,11969,구립 둔촌어린이집
1906,education/Childcare,37.5305515,127.1269105,서울특별시 강동구 풍성로42길  20,11970,구립 성내일어린이집
1907,education/Childcare,37.5476896,126.9758662,서울특별시 용산구 두텁바위로1길 86,11971,구립 후암어린이집
1908,education/Childcare,37.5681653,126.9610639,서울특별시 서대문구 독립문로10길 15,11972,구립금화어린이집
1909,education/Childcare,37.4730839,126.9603185,서울특별시 관악구 낙성대로3길 37,11973,구립난향어린이집
1910,education/Childcare,37.47744760000001,126.90251740000001,서울특별시 금천구 시흥대로150길 79,11974,구립독산본동어린이집
1911,education/Childcare,37.4977003,126.95162260000001,서울특별시 동작구 상도로62길 87,11975,구립로야어린이집
1912,education/Childcare,37.47369860000001,126.9198212,서울특별시 관악구 법원단지2길 15-4,11976,구립미래클어린이집
1913,education/Childcare,37.582531,126.9102977,서울특별시 서대문구 증가로29길  30-42,11977,구립서대문어린이집
1914,education/Childcare,37.5737158,126.9256743,서울특별시 서대문구 홍제천로4길 18,11978,구립서연어린이집
1915,education/Childcare,37.476946500000004,126.9342361,서울특별시 관악구 서원3길 25,11979,구립서원어린이집
1916,education/Childcare,37.5247878,127.13040349999999,서울특별시 강동구 강동대로51길 28-1,11980,구립성내3어린이집
1917,education/Childcare,37.5495033,127.0532428,서울특별시 성동구 광나루로2길 14,11981,구립성수어린이집
1918,education/Childcare,37.4869325,126.95588899999998,서울특별시 관악구 관악로37길 65,11982,구립성현햇살어린이집
1919,education/Childcare,37.5506289,127.12500359999999,서울특별시 강동구 상암로4가길 28,11983,구립암사어린이집
1920,education/Childcare,37.5711622,127.057724,서울특별시 동대문구 답십리로48길 38,11984,구립우아세어린이집
1921,education/Childcare,37.5653686,126.93117360000001,서울특별시 서대문구 연희로8길  21,11985,구립우정어린이집
1922,education/Childcare,37.48005070000001,126.95883290000002,서울특별시 관악구 행운1길 6-3,11986,구립원당어린이집
1923,education/Childcare,37.5437814,127.13850120000001,서울특별시 강동구 천중로35길 60,11987,구립천호어린이집
1924,education/Childcare,37.489746000000004,126.95836809999999,서울특별시 관악구 청림3길  37,11988,구립토담어린이집
1925,education/Childcare,37.6096698,126.9395098,서울특별시 은평구 진흥로16길 7-6,11989,구립푸른빛어린이집
1926,education/Childcare,37.526869700000006,126.848467,서울특별시 양천구 중앙로55길 6-1,11990,구립한아름어린이집
1927,education/Childcare,37.517178200000004,126.85657150000002,서울특별시 양천구 목동동로1길 33,11991,구립해바라기어린이집
1928,education/Childcare,37.579620399999996,126.9339447,서울특별시 서대문구 모래내로 332-10,11992,구립홍은어린이집
1929,education/Childcare,37.6097956,126.90902700000001,서울특별시 은평구 갈현로15길 20-23,11993,구산중학교
1930,education/Childcare,37.6120371,126.90942690000001,서울특별시 은평구 서오릉로15길 16,11994,구산초등학교
1931,education/Childcare,37.4929244,126.94853379999999,서울특별시 관악구 성현로 53,11995,구암중학교
1932,education/Childcare,37.489511799999995,126.9468142,서울특별시 관악구 구암길  1,11996,구암초등학교
1933,education/Childcare,37.495168,126.8741836,서울특별시 구로구 구일로 90-133,11997,구일중학교
1934,education/Childcare,37.493085,126.87330870000001,서울특별시 구로구 구일로 68,11998,구일초등학교
1935,education/Childcare,37.531175,127.0327375,서울특별시 강남구 압구정로39길 20,11999,구정 고등학교
1936,education/Childcare,37.6090631,126.9057418,서울특별시 은평구 갈현로15길 51,12000,구현초등학교
1937,education/Childcare,37.58486679999999,126.96868400000001,서울특별시 종로구 필운대로 103,12002,국립서울농학교
1938,education/Childcare,37.53561679999999,126.9725506,서울특별시 용산구 한강대로57길 33,12003,국립서울맹학교(서울용산초등학교)
1939,education/Childcare,37.4973178,127.0033679,서울특별시 서초구 반포4동 산 60-1,12004,국립중앙도서관
1940,education/Childcare,37.6121866,126.995341,서울특별시 성북구 정릉로 77,12005,국민대경상관
1941,education/Childcare,37.4936278,126.9441143,서울특별시 동작구 양녕로20길 20,12006,국사봉중학교
1942,education/Childcare,37.4763985,127.05125859999998,서울특별시 강남구 개포로22길 65,12007,국악고등학교
1943,education/Childcare,37.522716700000004,127.13305430000001,서울특별시 강동구 양재대로81길  17,12008,국제영어대학원대학교
1944,education/Childcare,37.5451211,126.98388870000001,서울특별시 용산구 신흥로26길  20,12009,국제크리스천학교
1945,education/Childcare,37.56449170000001,127.06155,서울특별시 동대문구 한천로6길 21,12011,군자초등학교
1946,education/Childcare,37.5843189,127.0788232,서울특별시 중랑구 동일로91가길 27,12012,궁전어린이집
1947,education/Childcare,37.614993,126.9155665,서울특별시 은평구 연서로21길  19,12013,그리새몬테소리어린이집
1948,education/Childcare,37.537099299999994,127.14198490000001,서울특별시 강동구 천호대로187길 53-18,12014,그리새어린이집
1949,education/Childcare,37.5486261,126.85487720000002,서울특별시 강서구 까치산로24길 47,12015,그리스도대학교(본관)
1950,education/Childcare,37.5008221,127.02683219999999,서울특별시 강남구 강남대로  428,12016,그린 컴퓨터 아트 학원(만이빌딩)
1951,education/Childcare,37.53044660000001,127.1268838,서울특별시 강동구 풍성로42길 22,12017,그린어린이집
1952,education/Childcare,37.52759860000001,127.00333359999999,서울특별시 용산구 장문로41길 16-18,12018,그림세계어린이집
1953,education/Childcare,37.544228600000004,126.84423059999999,서울특별시 강서구 초록마을로2길 22,12019,그림터어린이집
1954,education/Childcare,37.6709379,127.05687169999999,서울특별시 노원구 동일로 1596,12020,극동학원
1955,education/Childcare,37.5750742,127.04169209999999,서울특별시 동대문구 천호대로35길 39,12021,글샘어린이집
1956,education/Childcare,37.5573416,127.0233723,서울특별시 성동구 행당로1길 13,12022,금북초등학교
1957,education/Childcare,37.5407873,126.9611393,서울특별시 용산구 효창원로  137,12023,금양초등학교
1958,education/Childcare,37.510965999999996,126.8445128,서울특별시 양천구 신정로 213,12024,금옥여자고등학교
1960,education/Childcare,37.546415100000004,127.01775430000001,서울특별시 성동구 독서당로 251,12026,금옥초등학교
1961,education/Childcare,37.5374261,126.82578190000001,서울특별시 양천구 가로공원로61길 19,12027,금융고등학교
1962,education/Childcare,37.5537409,127.0248805,서울특별시 성동구 난계로  18,12028,금일어린이집
1963,education/Childcare,37.456493,126.9016577,서울특별시 금천구 시흥대로70길 34,12029,금주어린이집
1964,education/Childcare,37.4450498,126.90527279999999,서울특별시 금천구 시흥대로38길 26,12030,금천고등학교(정보화센터)
1965,education/Childcare,37.552706799999996,127.0198751,서울특별시 성동구 무수막길  69,12031,금호초등학교
1966,education/Childcare,37.6571179,127.0628699,서울특별시 노원구 상계로5길 32,12032,금호프라자(에듀윌학원)
1967,education/Childcare,37.6259652,126.92520390000001,서울특별시 은평구 연서로41가길 24-1,12033,기린어린이집
1968,education/Childcare,37.4645164,126.89376829999999,서울특별시 금천구 범안로12길 63-6,12034,기쁨구립어린이집
1969,education/Childcare,37.6047813,127.0957483,서울특별시 중랑구 신내로 62,12035,기성학원
1970,education/Childcare,37.5436909,127.142509,서울특별시 강동구 양재대로  1548,12036,길동 청산 입시학원(태영빌딩)
1971,education/Childcare,37.542825799999996,127.14736909999999,서울특별시 강동구 양재대로124길 89-18,12037,길동반석유치원
1972,education/Childcare,37.5385167,127.1447875,서울특별시 강동구 양재대로116길 69,12038,길동초등학교(본관)
1973,education/Childcare,37.6136354,127.01666110000001,서울특별시 성북구 길음로  142,12039,길음초등학교
1974,education/Childcare,37.5989718,127.0976279,서울특별시 중랑구 망우로 410,12040,김상하수학학원
1975,education/Childcare,37.494996,127.01378319999999,서울특별시 서초구 서초중앙로 148,12041,김영학원
1976,education/Childcare,37.512611299999996,126.92387120000001,서울특별시 영등포구 영등포로  414,12042,김재규경찰학원
1977,education/Childcare,37.5650694,126.9068748,서울특별시 마포구 새터산길  1-6,12043,깊은샘어린이집
1978,education/Childcare,37.5110466,127.1234528,서울특별시 송파구 마천로1길 14,12044,꼬네상스어린이집
1979,education/Childcare,37.5895627,127.0763249,서울특별시 중랑구 봉우재로6길 9,12045,꼬마사랑어린이집
1980,education/Childcare,37.4944658,127.1351315,서울특별시 송파구 문정로13길 15,12046,꼬마숲어린이집
1981,education/Childcare,37.5422675,127.12236270000001,서울특별시 강동구 구천면로13길 6,12047,꼬마아이숲어린이집
1982,education/Childcare,37.5213898,126.8888041,서울특별시 영등포구 문래북로 31,12048,꼬뿔소 어린이집
1983,education/Childcare,37.500591899999996,127.12379080000001,서울특별시 송파구 오금로36길 37,12049,꼬예미키즈어린이집
1984,education/Childcare,37.6373165,127.014164,서울특별시 강북구 인수봉로52가길 42,12050,꽃길어린이집
1985,education/Childcare,37.490009,127.1279855,서울특별시 송파구 송이로 200,12051,꽃동산어린이집
1986,education/Childcare,37.59891560000001,126.9089577,서울특별시 은평구 가좌로12길 20-19,12052,꽃들정원어린이집
1987,education/Childcare,37.4785751,126.9304381,서울특별시 관악구 문성로 242,12053,꾸러기어린이집
1988,education/Childcare,37.62526679999999,126.918825,서울특별시 은평구 통일로89길  18-26,12054,꿀벌어린이집
1990,education/Childcare,37.640413,127.0349334,서울특별시 도봉구 덕릉로59차길 36,12056,꿀벌어린이집honeybee
1991,education/Childcare,37.57907879999999,126.8151838,서울특별시 강서구 금낭화로24가길  21,12057,꿈꾸는어린이집
1992,education/Childcare,37.460589899999995,126.92053680000001,서울특별시 관악구 난곡로 42,12058,꿈나라유치원
1993,education/Childcare,37.6336098,127.0171767,서울특별시 강북구 삼양로85길 4,12059,꿈나무어린이집
1996,education/Childcare,37.6337729,127.0724723,서울특별시 노원구 공릉로58길 23,12062,꿈나무유치원
1997,education/Childcare,37.5020177,126.88693789999999,서울특별시 구로구 공원로11길 45,12063,꿈담터어린이집
1998,education/Childcare,37.550154299999996,127.1350145,서울특별시 강동구 구천면로47길 46,12064,꿈동산 어린이집
1999,education/Childcare,37.56672929999999,126.9302351,서울특별시 서대문구 연희로  93-8,12065,꿈동산몬테소리어린이집
2000,education/Childcare,37.5848203,126.936181,서울특별시 서대문구 홍제내길 52,12066,꿈동산어린이집
2004,education/Childcare,37.6606827,127.06738100000001,서울특별시 노원구 상계로9나길 25,12070,꿈씨어린이집
2005,education/Childcare,37.53353170000001,126.85929650000001,서울특별시 강서구 곰달래로53가길  6,12071,꿈을여는어린이집
2006,education/Childcare,37.562349499999996,127.0551739,서울특별시 성동구 용답중앙길 89-2,12072,꿈터어린이집
2007,education/Childcare,37.535909600000004,126.8573301,서울특별시 강서구 등촌로13바길 46,12073,나나이트스쿨어린이집
2008,education/Childcare,37.4964523,126.83879509999998,서울특별시 구로구 고척로1길  14-41,12074,나래어린이집
2010,education/Childcare,37.602597499999995,127.10819140000001,서울특별시 중랑구 양원역로 20-5,12076,나무를키우는 햇살 어린이집
2011,education/Childcare,37.5512991,127.04886599999999,서울특별시 성동구 광나루로  168,12077,나무어린이집
2012,education/Childcare,37.5743926,126.8904082,서울특별시 마포구 매봉산로  24-1,12078,나사렛어린이집
2013,education/Childcare,37.47793460000001,126.9109625,서울특별시 금천구 문성로 67,12079,난곡중학교
2014,education/Childcare,37.46229,126.9175428,서울특별시 관악구 난향길  9,12080,난향초등학교
2015,education/Childcare,37.6186094,127.055889,서울특별시 성북구 한천로95길  28,12081,남대문중학교
2016,education/Childcare,37.5154982,126.85366,서울특별시 양천구 중앙로23길 3,12082,남명초등학교
2017,education/Childcare,37.48517860000001,126.9221042,서울특별시 관악구 남부순환로163길 14,12083,남부초등학교
2018,education/Childcare,37.4826872,126.97898970000001,서울특별시 동작구 동작대로13길 22,12084,남사초등학교
2019,education/Childcare,37.55262310000001,126.9811705,서울특별시 용산구 후암동 30-84,12085,남산도서관
2020,education/Childcare,37.545041299999994,126.98741940000001,서울특별시 용산구 신흥로16길 17,12086,남산어린이집
2021,education/Childcare,37.5045036,126.99857649999998,서울특별시 서초구 신반포로 131,12088,남서울교회어린이집
2022,education/Childcare,37.478955299999996,126.97256200000001,서울특별시 동작구 남부순환로269길 166,12089,남성중학교
2023,education/Childcare,37.488947100000004,126.9652047,서울특별시 동작구 사당로 146,12090,남성초등학교
2024,education/Childcare,37.5010354,127.1504357,서울특별시 송파구 성내천로  207,12091,남천초등학교
2025,education/Childcare,37.555072100000004,126.83682390000001,서울특별시 강서구 강서로  327,12092,내발산동 교육연구시설(원영-제과제빵학원2층)
2026,education/Childcare,37.55162650000001,126.83792930000001,서울특별시 강서구 강서로46길 23,12093,내발산초등학교
2027,education/Childcare,37.648486299999995,127.0532493,서울특별시 도봉구 노해로70길 95,12094,노곡중
2028,education/Childcare,37.5244951,127.0442662,서울특별시 강남구 압구정로80길 31,12095,노드 잉글리아 에듀케이션 코리아
2029,education/Childcare,37.5069231,126.9390554,서울특별시 동작구 장승배기로15길 21,12096,노량진2동어린이집
2030,education/Childcare,37.5117336,126.94073909999999,서울특별시 동작구 장승배기로 160,12097,노량진초등학교
2031,education/Childcare,37.5140095,126.9451967,서울특별시 동작구 노량진로 171,12098,노량진행정고시학원
2032,education/Childcare,37.59266220000001,127.10167450000002,서울특별시 중랑구 용마공원로 34-1,12099,노벨어린이집
2034,education/Childcare,37.48186670000001,126.9123743,서울특별시 관악구 남부순환로145길 6,12101,노아어린이집
2035,education/Childcare,37.6484232,127.02890829999998,서울특별시 도봉구 도봉로109길 98,12102,노엘어린이집
2036,education/Childcare,37.6628057,127.05329280000001,서울특별시 노원구 노원로 586,12103,노원고등학교
2037,education/Childcare,37.6493885,127.05970549999999,서울특별시 노원구 동일로213길 26,12104,노원중학교
2038,education/Childcare,37.6732619,127.05838,서울특별시 노원구 동일로230나길 32,12105,노원초등학교
2039,education/Childcare,37.5042734,126.94476399999999,서울특별시 동작구 상도로34가길 23,12106,노유자시설(어린이집)
2040,education/Childcare,37.6734085,127.05378950000001,서울특별시 노원구 동일로231길 24,12108,노일중학교
2041,education/Childcare,37.6736177,127.0547277,서울특별시 노원구 동일로 1625,12109,노일초등학교
2042,education/Childcare,37.6078905,126.92979709999999,서울특별시 은평구 통일로63길  20,12110,녹번동 노유자 신축(예쁜꿈어린이집)
2043,education/Childcare,37.60716710000001,126.92471850000001,서울특별시 은평구 진흥로  128-5,12111,녹번동 어린이집 신축(도담어린이집)
2044,education/Childcare,37.601901,126.9318097,서울특별시 은평구 은평로21길  19-4,12112,녹번리라어린이집
2046,education/Childcare,37.604321399999996,126.92622539999999,서울특별시 은평구 녹번로1길 1,12114,녹번초등학교
2047,education/Childcare,37.631806,127.06227920000002,서울특별시 노원구 월계로 376,12115,녹천중학교
2048,education/Childcare,37.513865100000004,127.02932179999999,서울특별시 강남구 학동로  169-1,12116,논현 정보도서관(구 논현 문화 정보마당)
2049,education/Childcare,37.517287100000004,127.0372013,서울특별시 강남구 학동로43길 17,12117,논현도서관
2050,education/Childcare,37.6296088,127.01746740000002,서울특별시 강북구 삼양로73길 11,12118,놀이카페어린이집
2051,education/Childcare,37.614163500000004,126.9081847,서울특별시 은평구 서오릉로17길 10-5,12119,누오어린이집
2052,education/Childcare,37.6852596,127.050425,서울특별시 도봉구 마들로 849,12120,누원고
2053,education/Childcare,37.687092799999995,127.0496031,서울특별시 도봉구 마들로  859-44,12121,누원초
2054,education/Childcare,37.5947293,127.10191100000002,서울특별시 중랑구 용마공원로5길 15,12122,뉴솔로몬어린이집
2055,education/Childcare,37.588238200000006,127.0141753,서울특별시 성북구 삼선교로18나길 18,12123,뉴제나어린이집
2056,education/Childcare,37.4896574,126.8821539,서울특별시 구로구 구로동로21길 38,12124,늘빛어린이집
2057,education/Childcare,37.5631941,127.1783409,서울특별시 강동구 아리수로98길 62,12125,늘사랑유치원
2058,education/Childcare,37.5659594,127.08316370000001,서울특별시 광진구 능동로51길 17,12126,늘평화어린이집
2059,education/Childcare,37.534094700000004,126.84174809999999,서울특별시 강서구 가로공원로76가길  53,12127,늘푸른꿈나무어린이집
2060,education/Childcare,37.5920985,126.91921059999999,서울특별시 은평구 응암로16길 7-23,12128,늘푸른어린이집
2063,education/Childcare,37.595609499999995,127.0949935,서울특별시 중랑구 상봉로26길 32,12131,늘해랑어린이집
2064,education/Childcare,37.4943776,127.13586529999999,서울특별시 송파구 동남로20길 42,12132,다래어린이집
2066,education/Childcare,37.571537799999994,127.08639009999999,서울특별시 중랑구 용마산로 202,12134,다사랑어린이집
2067,education/Childcare,37.5242396,126.8387504,서울특별시 양천구 월정로9길 23-4,12135,다솜유치원
2068,education/Childcare,37.4587403,126.90348700000001,서울특별시 금천구 시흥대로68길 89,12136,다슬어린이집
2069,education/Childcare,37.4976306,127.14169,서울특별시 송파구 거마로7길 42,12137,다온어린이집
2070,education/Childcare,37.4965804,127.13566100000001,서울특별시 송파구 오금로44길 9,12138,닥터윤어린이집
2071,education/Childcare,37.49554570000001,127.0563044,서울특별시 강남구 도곡로64길 21,12139,단대부속고등학교
2072,education/Childcare,37.5506651,127.12582659999998,서울특별시 강동구 상암로 20,12140,단비어린이집
2073,education/Childcare,37.60489329999999,127.03108700000001,서울특별시 성북구 종암로  167,12141,달빛마루도서관
2074,education/Childcare,37.568774,127.05540859999999,서울특별시 동대문구 전농로3길 23,12142,답십리초등학교
2075,education/Childcare,37.491221100000004,126.929639,서울특별시 관악구 당곡2가길 11,12143,당곡어린이집
2076,education/Childcare,37.491526,126.934688,서울특별시 관악구 봉천로21길 108,12144,당곡중학교
2077,education/Childcare,37.53218,126.89829270000001,서울특별시 영등포구 당산로41길  12,12145,당산서중학교
2078,education/Childcare,37.5314441,126.9075864,서울특별시 영등포구 버드나루로  160,12146,당산중학교
2079,education/Childcare,37.5396641,126.89632150000001,서울특별시 영등포구 선유로55길 32,12147,당산초등학교
2080,education/Childcare,37.5318719,126.8996044,서울특별시 영등포구 당산로  187,12148,당서초등학교
2081,education/Childcare,37.526522299999996,126.88999369999999,서울특별시 영등포구 선유로  131,12149,당중초등학교
2082,education/Childcare,37.6489076,127.05839399999999,서울특별시 노원구 동일로213길 52,12150,당현초등학교
2083,education/Childcare,37.494042799999995,126.87286100000001,서울특별시 구로구 구일로8길  16,12151,대건어린이집
2084,education/Childcare,37.4946298,127.06485259999998,서울특별시 강남구 남부순환로 3022,12152,대곡초등학교
2085,education/Childcare,37.5776266,127.02442109999998,서울특별시 동대문구 안암로 6,12153,대광중고등학교
2086,education/Childcare,37.579008200000004,127.02375659999998,서울특별시 성북구 안암로  5,12154,대광초등학교
2087,education/Childcare,37.581891999999996,126.98792900000001,서울특별시 종로구 계동길 84-10,12155,대동세무 고등학교
2088,education/Childcare,37.4935889,126.90048689999999,서울특별시 영등포구 대림로21길 6,12156,대동초등학교
2089,education/Childcare,37.4963125,126.90697309999999,서울특별시 영등포구 디지털로 455-7,12157,대림유치원
2090,education/Childcare,37.492413,126.90727520000002,서울특별시 영등포구 시흥대로185길 6,12158,대림중학교
2091,education/Childcare,37.5006005,126.9253283,서울특별시 동작구 대방동1길 22,12159,대림초등학교
2092,education/Childcare,37.5064032,127.06090259999998,서울특별시 강남구 역삼로87길 26,12160,대명중학교
2093,education/Childcare,37.5471992,127.15278,서울특별시 강동구 상암로 271,12161,대명초등학교
2094,education/Childcare,37.511805100000004,126.92782240000001,서울특별시 동작구 알마타길 21-42,12162,대방삼육외국어학원
2095,education/Childcare,37.4954763,126.9138125,서울특별시 동작구 여의대방로10길 24,12163,대방중학교
2096,education/Childcare,37.542494500000004,126.838932,서울특별시 강서구 강서로  183,12164,대사학원A동
2097,education/Childcare,37.5071979,127.09139309999999,서울특별시 송파구 석촌호수로 130,12165,대성N학원
2098,education/Childcare,37.623161100000004,126.90981399999998,서울특별시 은평구 갈현로29길 51-24,12166,대성고등학교
2099,education/Childcare,37.540620200000006,126.95887420000001,서울특별시 용산구 백범로51길 1,12167,대성어린이집
2101,education/Childcare,37.4914973,127.01094690000001,서울특별시 서초구 서초대로46길  19-12,12169,대성학원
2103,education/Childcare,37.573730499999996,126.9616166,서울특별시 종로구 사직로 9,12171,대신고등학교(본관)
2104,education/Childcare,37.566517,126.94752379999998,서울특별시 서대문구 성산로  570,12172,대신교회어린이집
2106,education/Childcare,37.6120624,126.9261627,서울특별시 은평구 통일로69길 12-15,12174,대은초등학교
2107,education/Childcare,37.5395165,126.86331270000001,서울특별시 강서구 등촌로  105,12175,대일고등학교
2108,education/Childcare,37.6141679,127.0133754,서울특별시 성북구 서경로  118,12176,대일관광디자인고
2109,education/Childcare,37.61344129999999,127.01346409999998,서울특별시 성북구 서경로  116,12177,대일외고
2110,education/Childcare,37.613831299999994,126.9207293,서울특별시 은평구 연서로20길 24-6,12178,대조어린이도서관 꿈나무
2111,education/Childcare,37.6131955,126.91963829999999,서울특별시 은평구 연서로18길 17,12179,대조초등학교
2112,education/Childcare,37.63801470000001,127.0748113,서울특별시 노원구 공릉로62가길 47,12180,대진남자고등학교
2113,education/Childcare,37.6461576,127.0672598,서울특별시 노원구 공릉로 438,12181,대진여자고등학교
2114,education/Childcare,37.5618434,126.9193297,서울특별시 마포구 성미산로  110,12182,대진유치원
2115,education/Childcare,37.490497,127.05835330000001,서울특별시 강남구 양재천로 321,12183,대청중학교
2116,education/Childcare,37.4999293,127.06291809999999,서울특별시 강남구 도곡로 517,12184,대치 서연학원(서진빌딩)
2117,education/Childcare,37.4933829,127.04306570000001,서울특별시 강남구 도곡로 221,12185,대치게이트 어학원(셀라빌딩)
2118,education/Childcare,37.4845976,127.047417,서울특별시 강남구 남부순환로378길 39,12186,대치중학교
2119,education/Childcare,37.524985,126.87377099999999,서울특별시 양천구 오목로 325,12187,대학학원
2120,education/Childcare,37.5038952,127.0636774,서울특별시 강남구 역삼로98길 16,12188,대현 초등학교
2121,education/Childcare,37.6570577,127.04624409999998,서울특별시 도봉구 마들로13길   153,12189,더블유스터디학원
2122,education/Childcare,37.502308299999996,127.0587295,서울특별시 강남구 삼성로 345,12190,더원학원(대림빌딩)
2123,education/Childcare,37.49988870000001,126.940642,서울특별시 동작구 성대로31길 2,12191,더크는어린이집
2124,education/Childcare,37.6020129,126.90430259999998,서울특별시 은평구 가좌로 400,12192,덕산중학교
2125,education/Childcare,37.5129635,126.92893190000001,서울특별시 동작구 노량진로 26,12193,덕성기술학원
2126,education/Childcare,37.577675299999996,126.98299569999999,서울특별시 종로구 율곡로3길 50,12194,덕성여자 고등학교
2127,education/Childcare,37.57798320000001,126.98185749999999,서울특별시 종로구 율곡로3길 49,12195,덕성여중
2128,education/Childcare,37.5562527,127.04271940000001,서울특별시 성동구 살곶이4길 18,12196,덕수고등학교
2129,education/Childcare,37.593999,126.9953146,서울특별시 성북구 성북로 127,12197,덕수유치원
2130,education/Childcare,37.5608794,127.01456110000001,서울특별시 중구 청구로6길 11,12198,덕수중학교
2131,education/Childcare,37.6665061,127.08134340000001,서울특별시 노원구 덕릉로112길 68,12199,덕암초등학교
