,place_id,lat,lon,place_name,category,place_address,evalInfo
4035,24035,37.66946780385124,127.04316226237682,사랑방노인요양센터,welfare/senior,서울특별시 도봉구 도봉로 727-1,"계단 또는 승강설비,대변기,소변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4036,24036,37.4926011109021,126.96260721393257,사랑손주간보호센터,welfare/disabled,서울특별시 동작구 사당로2길 32,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,매표소, 판매기, 음료대,복도,비치용품,샤워실 및 탈의실,세면대,소변기,욕실,유도 및 안내 설비,장애인전용주차구역,점자블록,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4037,24037,37.48812547644068,127.11105902340194,사랑숲어린이집,daycare center,서울특별시 송파구 중대로24길 8,"대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4038,24038,37.530059975832636,127.00087792752174,사랑어린이집,daycare center,서울특별시 용산구 우사단로2가길 42-5,"계단 또는 승강설비,대변기,복도,소변기,일반사항,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4039,24039,37.594975635632686,127.10027024650223,사랑요양원,welfare/senior,서울특별시 중랑구 용마산로 494 (망우동),"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4040,24040,37.49840123372255,126.92117369741877,사랑유치원,kindergarten,서울특별시 동작구 여의대방로24나길 6,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4041,24041,37.48645974793339,127.02385307986034,사랑의교회,church,서울특별시 서초구 효령로68길  8,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4042,24042,37.50010823405782,127.02370361868141,사랑의교회,church,서울특별시 서초구 서초대로73길 37,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4043,24043,37.47945521193691,126.95677089462356,사랑의 병원,general hospital,서울특별시 관악구 남부순환로 1864,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,세면대,소변기,유도 및 안내 설비,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4044,24044,37.50050421510755,127.02590222082448,사랑의복지관,welfare/disabled,서울특별시 서초구 강남대로65길  1,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,매표소, 판매기, 음료대,복도,비치용품,샤워실 및 탈의실,세면대,소변기,욕실,유도 및 안내 설비,장애인전용주차구역,점자블록,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
